# 2
#     -182.5         5        72  1
#     -182.5         5        72  1

 -100 115  1.11407
 -100 120  1.10269
 -100 125  1.1232
 -100 130  1.15489
 -100 135  1.14933
 -100 140  1.1628
 -100 145  1.15955
 -100 150  1.20401
 -100 155  1.28405
 -100 160  1.37393
 -100 165  1.51735
 -100 170  1.69991
 -100 175  1.92925

 -95 -180  2.24504
 -95 -175  2.49674
 -95 -170  2.77989
 -95 -165  3.04529
 -95 -160  3.31066
 -95 -155  3.56017
 -95 -150  3.82231
 -95 -145  4.00859
 -95 -140  4.19252
 -95 -135  4.32873
 -95 -130  4.4317
 -95 -125  4.553
 -95 -120  4.61673
 -95 -115  4.69131
 -95 -110  4.72718
 -95 -105  4.75808
 -95 -100  4.7585
 -95 -95  4.76575
 -95 -90  4.7451
 -95 -85  4.68813
 -95 -80  4.65026
 -95 -75  4.62383
 -95 -70  4.52868
 -95 -65  4.48657
 -95 -60  4.43702
 -95 -55  4.40262
 -95 -50  4.35856
 -95 -45  4.31578
 -95 -40  4.28223
 -95 -35  4.2453
 -95 -30  4.20038
 -95 -25  4.11171
 -95 -20  4.07285
 -95 -15  3.9703
 -95 -10  3.84865
 -95 -5  3.79622
 -95 0  3.68836
 -95 5  3.53856
 -95 10  3.45839
 -95 15  3.32546
 -95 20  3.10512
 -95 25  2.87923
 -95 30  2.57082
 -95 35  2.26804
 -95 40  1.94777
 -95 45  1.62364
 -95 50  1.29534
 -95 55  0.995516
 -95 60  0.771546
 -95 65  0.573578
 -95 70  0.486525
 -95 75  0.423195
 -95 80  0.421807
 -95 85  0.476076
 -95 90  0.572506
 -95 95  0.675815
 -95 100  0.763014
 -95 105  0.849057
 -95 110  0.920006
 -95 115  1.0187
 -95 120  1.04142
 -95 125  1.0826
 -95 130  1.09107
 -95 135  1.10403
 -95 140  1.18523
 -95 145  1.22421
 -95 150  1.29486
 -95 155  1.38502
 -95 160  1.47306
 -95 165  1.64159
 -95 170  1.81901
 -95 175  2.02782

 -90 -180  2.49481
 -90 -175  2.76704
 -90 -170  3.05722
 -90 -165  3.33723
 -90 -160  3.6289
 -90 -155  3.88318
 -90 -150  4.1209
 -90 -145  4.31851
 -90 -140  4.52019
 -90 -135  4.64197
 -90 -130  4.76136
 -90 -125  4.85708
 -90 -120  4.89369
 -90 -115  4.9582
 -90 -110  5.00971
 -90 -105  5.01215
 -90 -100  4.96735
 -90 -95  4.93825
 -90 -90  4.90574
 -90 -85  4.81728
 -90 -80  4.71673
 -90 -75  4.63967
 -90 -70  4.54014
 -90 -65  4.47361
 -90 -60  4.38013
 -90 -55  4.31372
 -90 -50  4.21423
 -90 -45  4.13579
 -90 -40  4.07003
 -90 -35  4.04102
 -90 -30  3.98296
 -90 -25  3.87438
 -90 -20  3.82098
 -90 -15  3.73777
 -90 -10  3.63769
 -90 -5  3.60008
 -90 0  3.54093
 -90 5  3.40356
 -90 10  3.30119
 -90 15  3.1683
 -90 20  2.96674
 -90 25  2.7202
 -90 30  2.37788
 -90 35  2.03422
 -90 40  1.68823
 -90 45  1.3297
 -90 50  0.97343
 -90 55  0.680242
 -90 60  0.444604
 -90 65  0.258866
 -90 70  0.177626
 -90 75  0.122565
 -90 80  0.151642
 -90 85  0.230025
 -90 90  0.369725
 -90 95  0.46697
 -90 100  0.61045
 -90 105  0.737644
 -90 110  0.845213
 -90 115  0.972405
 -90 120  1.04502
 -90 125  1.11588
 -90 130  1.16551
 -90 135  1.19132
 -90 140  1.27361
 -90 145  1.31118
 -90 150  1.41464
 -90 155  1.5264
 -90 160  1.6413
 -90 165  1.81234
 -90 170  2.00993
 -90 175  2.23683

 -85 -180  2.81348
 -85 -175  3.09327
 -85 -170  3.3997
 -85 -165  3.70897
 -85 -160  4.00931
 -85 -155  4.29777
 -85 -150  4.56129
 -85 -145  4.74723
 -85 -140  4.94596
 -85 -135  5.07712
 -85 -130  5.18937
 -85 -125  5.28435
 -85 -120  5.31714
 -85 -115  5.36089
 -85 -110  5.3843
 -85 -105  5.34995
 -85 -100  5.27056
 -85 -95  5.18141
 -85 -90  5.10191
 -85 -85  5.00147
 -85 -80  4.86386
 -85 -75  4.73131
 -85 -70  4.56291
 -85 -65  4.44106
 -85 -60  4.32017
 -85 -55  4.22451
 -85 -50  4.12814
 -85 -45  4.03109
 -85 -40  3.93651
 -85 -35  3.87523
 -85 -30  3.81423
 -85 -25  3.70165
 -85 -20  3.66205
 -85 -15  3.58059
 -85 -10  3.51088
 -85 -5  3.48158
 -85 0  3.43681
 -85 5  3.34677
 -85 10  3.2609
 -85 15  3.08486
 -85 20  2.8548
 -85 25  2.57786
 -85 30  2.24521
 -85 35  1.89542
 -85 40  1.53009
 -85 45  1.14399
 -85 50  0.763786
 -85 55  0.495487
 -85 60  0.258915
 -85 65  0.0889411
 -85 70  0
 -85 75  0.00370824
 -85 80  0.0372161
 -85 85  0.123267
 -85 90  0.268452
 -85 95  0.38731
 -85 100  0.55026
 -85 105  0.690362
 -85 110  0.842221
 -85 115  0.965918
 -85 120  1.05292
 -85 125  1.16614
 -85 130  1.25913
 -85 135  1.31926
 -85 140  1.42412
 -85 145  1.47418
 -85 150  1.5789
 -85 155  1.7047
 -85 160  1.85597
 -85 165  2.0245
 -85 170  2.25499
 -85 175  2.52165

 -80 -180  3.18923
 -80 -175  3.51561
 -80 -170  3.8251
 -80 -165  4.16793
 -80 -160  4.48699
 -80 -155  4.80793
 -80 -150  5.09359
 -80 -145  5.29496
 -80 -140  5.50943
 -80 -135  5.63766
 -80 -130  5.73014
 -80 -125  5.8403
 -80 -120  5.84017
 -80 -115  5.8514
 -80 -110  5.82061
 -80 -105  5.72629
 -80 -100  5.63521
 -80 -95  5.50213
 -80 -90  5.37041
 -80 -85  5.22778
 -80 -80  5.04226
 -80 -75  4.86729
 -80 -70  4.66433
 -80 -65  4.52101
 -80 -60  4.37061
 -80 -55  4.20566
 -80 -50  4.06226
 -80 -45  3.94718
 -80 -40  3.86962
 -80 -35  3.77947
 -80 -30  3.7125
 -80 -25  3.62841
 -80 -20  3.58641
 -80 -15  3.54134
 -80 -10  3.53629
 -80 -5  3.51375
 -80 0  3.44944
 -80 5  3.37301
 -80 10  3.30839
 -80 15  3.12008
 -80 20  2.88089
 -80 25  2.57597
 -80 30  2.2296
 -80 35  1.84848
 -80 40  1.4819
 -80 45  1.1248
 -80 50  0.760051
 -80 55  0.511365
 -80 60  0.275459
 -80 65  0.118227
 -80 70  0.0227246
 -80 75  0.0300899
 -80 80  0.0712548
 -80 85  0.192234
 -80 90  0.330333
 -80 95  0.478652
 -80 100  0.650623
 -80 105  0.798964
 -80 110  0.998286
 -80 115  1.14307
 -80 120  1.20932
 -80 125  1.30719
 -80 130  1.40523
 -80 135  1.48768
 -80 140  1.61195
 -80 145  1.71932
 -80 150  1.85835
 -80 155  1.99444
 -80 160  2.16838
 -80 165  2.3388
 -80 170  2.58871
 -80 175  2.87182

 -75 -180  3.70017
 -75 -175  4.05884
 -75 -170  4.39143
 -75 -165  4.78532
 -75 -160  5.13674
 -75 -155  5.47463
 -75 -150  5.79306
 -75 -145  5.99653
 -75 -140  6.19815
 -75 -135  6.31585
 -75 -130  6.39026
 -75 -125  6.48608
 -75 -120  6.44499
 -75 -115  6.41036
 -75 -110  6.3699
 -75 -105  6.22518
 -75 -100  6.10359
 -75 -95  5.93311
 -75 -90  5.73106
 -75 -85  5.5181
 -75 -80  5.29447
 -75 -75  5.06775
 -75 -70  4.83089
 -75 -65  4.64204
 -75 -60  4.46605
 -75 -55  4.27273
 -75 -50  4.08849
 -75 -45  3.93583
 -75 -40  3.86017
 -75 -35  3.75753
 -75 -30  3.69596
 -75 -25  3.65347
 -75 -20  3.62746
 -75 -15  3.62683
 -75 -10  3.65547
 -75 -5  3.64147
 -75 0  3.6035
 -75 5  3.54084
 -75 10  3.47299
 -75 15  3.27947
 -75 20  3.05207
 -75 25  2.72843
 -75 30  2.38389
 -75 35  2.00997
 -75 40  1.62571
 -75 45  1.25219
 -75 50  0.925485
 -75 55  0.696998
 -75 60  0.45302
 -75 65  0.3015
 -75 70  0.208198
 -75 75  0.212726
 -75 80  0.27426
 -75 85  0.40838
 -75 90  0.545213
 -75 95  0.7037
 -75 100  0.886672
 -75 105  1.04946
 -75 110  1.23893
 -75 115  1.39368
 -75 120  1.48666
 -75 125  1.6112
 -75 130  1.74099
 -75 135  1.82504
 -75 140  1.92502
 -75 145  2.06127
 -75 150  2.24756
 -75 155  2.38668
 -75 160  2.54067
 -75 165  2.76056
 -75 170  3.05879
 -75 175  3.36092

 -70 -180  4.33382
 -70 -175  4.74812
 -70 -170  5.13445
 -70 -165  5.56946
 -70 -160  5.94709
 -70 -155  6.28987
 -70 -150  6.62262
 -70 -145  6.84501
 -70 -140  7.04358
 -70 -135  7.15885
 -70 -130  7.21056
 -70 -125  7.26508
 -70 -120  7.18332
 -70 -115  7.10191
 -70 -110  7.00791
 -70 -105  6.82737
 -70 -100  6.62591
 -70 -95  6.39559
 -70 -90  6.13003
 -70 -85  5.84443
 -70 -80  5.59377
 -70 -75  5.30738
 -70 -70  5.02928
 -70 -65  4.80417
 -70 -60  4.61121
 -70 -55  4.38136
 -70 -50  4.20978
 -70 -45  4.03979
 -70 -40  3.93305
 -70 -35  3.84419
 -70 -30  3.80271
 -70 -25  3.78372
 -70 -20  3.79615
 -70 -15  3.82676
 -70 -10  3.8812
 -70 -5  3.88694
 -70 0  3.87107
 -70 5  3.82677
 -70 10  3.73867
 -70 15  3.52571
 -70 20  3.27995
 -70 25  2.93923
 -70 30  2.63074
 -70 35  2.25015
 -70 40  1.91924
 -70 45  1.57903
 -70 50  1.24635
 -70 55  1.01308
 -70 60  0.803248
 -70 65  0.700832
 -70 70  0.628893
 -70 75  0.631559
 -70 80  0.679274
 -70 85  0.808535
 -70 90  0.936226
 -70 95  1.0956
 -70 100  1.27801
 -70 105  1.44579
 -70 110  1.61626
 -70 115  1.75549
 -70 120  1.86047
 -70 125  1.99842
 -70 130  2.13323
 -70 135  2.2362
 -70 140  2.38126
 -70 145  2.49328
 -70 150  2.66575
 -70 155  2.85337
 -70 160  3.05951
 -70 165  3.33813
 -70 170  3.64325
 -70 175  3.97499

 -65 -180  5.16861
 -65 -175  5.64627
 -65 -170  6.09848
 -65 -165  6.53729
 -65 -160  6.91337
 -65 -155  7.28349
 -65 -150  7.61462
 -65 -145  7.84482
 -65 -140  8.02176
 -65 -135  8.12934
 -65 -130  8.15069
 -65 -125  8.14316
 -65 -120  8.03438
 -65 -115  7.89286
 -65 -110  7.71253
 -65 -105  7.47141
 -65 -100  7.1766
 -65 -95  6.88224
 -65 -90  6.58218
 -65 -85  6.23456
 -65 -80  5.94516
 -65 -75  5.61774
 -65 -70  5.31742
 -65 -65  5.03914
 -65 -60  4.78723
 -65 -55  4.52285
 -65 -50  4.35038
 -65 -45  4.21761
 -65 -40  4.11226
 -65 -35  4.03447
 -65 -30  4.01004
 -65 -25  4.02141
 -65 -20  4.08662
 -65 -15  4.1302
 -65 -10  4.21059
 -65 -5  4.23983
 -65 0  4.24277
 -65 5  4.20672
 -65 10  4.09984
 -65 15  3.88316
 -65 20  3.63767
 -65 25  3.32605
 -65 30  3.05103
 -65 35  2.68184
 -65 40  2.37061
 -65 45  2.05583
 -65 50  1.77158
 -65 55  1.56073
 -65 60  1.36205
 -65 65  1.27133
 -65 70  1.21029
 -65 75  1.20546
 -65 80  1.25464
 -65 85  1.37201
 -65 90  1.49662
 -65 95  1.66365
 -65 100  1.82386
 -65 105  1.97403
 -65 110  2.11729
 -65 115  2.2701
 -65 120  2.39432
 -65 125  2.5115
 -65 130  2.64711
 -65 135  2.78512
 -65 140  2.96759
 -65 145  3.09001
 -65 150  3.29622
 -65 155  3.49231
 -65 160  3.76309
 -65 165  4.08051
 -65 170  4.39112
 -65 175  4.77272

 -60 -180  6.13013
 -60 -175  6.64561
 -60 -170  7.1469
 -60 -165  7.61232
 -60 -160  8.03924
 -60 -155  8.44442
 -60 -150  8.74146
 -60 -145  8.96903
 -60 -140  9.13907
 -60 -135  9.23093
 -60 -130  9.19388
 -60 -125  9.10312
 -60 -120  8.94736
 -60 -115  8.70724
 -60 -110  8.46596
 -60 -105  8.15323
 -60 -100  7.79099
 -60 -95  7.42223
 -60 -90  7.05165
 -60 -85  6.66193
 -60 -80  6.32691
 -60 -75  5.95754
 -60 -70  5.62311
 -60 -65  5.3306
 -60 -60  5.04929
 -60 -55  4.78051
 -60 -50  4.60143
 -60 -45  4.46039
 -60 -40  4.34956
 -60 -35  4.29766
 -60 -30  4.30522
 -60 -25  4.34482
 -60 -20  4.44862
 -60 -15  4.53415
 -60 -10  4.62884
 -60 -5  4.70114
 -60 0  4.72578
 -60 5  4.68926
 -60 10  4.56694
 -60 15  4.35637
 -60 20  4.13416
 -60 25  3.8604
 -60 30  3.58976
 -60 35  3.2402
 -60 40  2.93532
 -60 45  2.65562
 -60 50  2.43276
 -60 55  2.24871
 -60 60  2.06908
 -60 65  1.98724
 -60 70  1.94003
 -60 75  1.93282
 -60 80  1.96213
 -60 85  2.06714
 -60 90  2.17086
 -60 95  2.30639
 -60 100  2.46576
 -60 105  2.61193
 -60 110  2.75104
 -60 115  2.87783
 -60 120  3.00866
 -60 125  3.1481
 -60 130  3.30445
 -60 135  3.44368
 -60 140  3.63782
 -60 145  3.79369
 -60 150  4.038
 -60 155  4.23256
 -60 160  4.52966
 -60 165  4.86994
 -60 170  5.23809
 -60 175  5.67801

 -55 -180  7.26914
 -55 -175  7.82602
 -55 -170  8.35593
 -55 -165  8.82972
 -55 -160  9.29736
 -55 -155  9.70372
 -55 -150  9.99223
 -55 -145  10.1892
 -55 -140  10.3119
 -55 -135  10.3472
 -55 -130  10.26
 -55 -125  10.1018
 -55 -120  9.89231
 -55 -115  9.56093
 -55 -110  9.2271
 -55 -105  8.83485
 -55 -100  8.41719
 -55 -95  7.99183
 -55 -90  7.54322
 -55 -85  7.11139
 -55 -80  6.72926
 -55 -75  6.32904
 -55 -70  5.9551
 -55 -65  5.62843
 -55 -60  5.34662
 -55 -55  5.08395
 -55 -50  4.90463
 -55 -45  4.76133
 -55 -40  4.70503
 -55 -35  4.69728
 -55 -30  4.73521
 -55 -25  4.81464
 -55 -20  4.95397
 -55 -15  5.08018
 -55 -10  5.20084
 -55 -5  5.2733
 -55 0  5.27782
 -55 5  5.2355
 -55 10  5.11562
 -55 15  4.93421
 -55 20  4.72506
 -55 25  4.46404
 -55 30  4.24368
 -55 35  3.95285
 -55 40  3.67346
 -55 45  3.42643
 -55 50  3.23381
 -55 55  3.04108
 -55 60  2.90642
 -55 65  2.8402
 -55 70  2.78224
 -55 75  2.79616
 -55 80  2.82024
 -55 85  2.91044
 -55 90  3.00838
 -55 95  3.10138
 -55 100  3.24299
 -55 105  3.35311
 -55 110  3.48976
 -55 115  3.61527
 -55 120  3.74248
 -55 125  3.89066
 -55 130  4.06234
 -55 135  4.20612
 -55 140  4.38749
 -55 145  4.57172
 -55 150  4.83827
 -55 155  5.10349
 -55 160  5.44509
 -55 165  5.82543
 -55 170  6.26605
 -55 175  6.76569

 -50 -180  8.53938
 -50 -175  9.12361
 -50 -170  9.66096
 -50 -165  10.1677
 -50 -160  10.6472
 -50 -155  11.0419
 -50 -150  11.3262
 -50 -145  11.4927
 -50 -140  11.5656
 -50 -135  11.5351
 -50 -130  11.3696
 -50 -125  11.1
 -50 -120  10.8018
 -50 -115  10.3976
 -50 -110  9.97903
 -50 -105  9.49238
 -50 -100  8.99508
 -50 -95  8.52591
 -50 -90  8.01167
 -50 -85  7.56223
 -50 -80  7.13555
 -50 -75  6.69158
 -50 -70  6.30816
 -50 -65  5.93812
 -50 -60  5.6449
 -50 -55  5.40731
 -50 -50  5.25182
 -50 -45  5.12599
 -50 -40  5.11508
 -50 -35  5.13354
 -50 -30  5.20968
 -50 -25  5.33931
 -50 -20  5.51779
 -50 -15  5.66868
 -50 -10  5.79906
 -50 -5  5.87696
 -50 0  5.89618
 -50 5  5.85206
 -50 10  5.72316
 -50 15  5.56396
 -50 20  5.39269
 -50 25  5.17458
 -50 30  4.9774
 -50 35  4.73742
 -50 40  4.4856
 -50 45  4.274
 -50 50  4.12074
 -50 55  3.92498
 -50 60  3.81557
 -50 65  3.74343
 -50 70  3.67644
 -50 75  3.71068
 -50 80  3.73072
 -50 85  3.77867
 -50 90  3.8726
 -50 95  3.94772
 -50 100  4.0902
 -50 105  4.18749
 -50 110  4.30663
 -50 115  4.44876
 -50 120  4.55947
 -50 125  4.73121
 -50 130  4.93327
 -50 135  5.09639
 -50 140  5.28127
 -50 145  5.50744
 -50 150  5.79452
 -50 155  6.13192
 -50 160  6.49054
 -50 165  6.91912
 -50 170  7.42276
 -50 175  7.96851

 -45 -180  9.89354
 -45 -175  10.5415
 -45 -170  11.1087
 -45 -165  11.6418
 -45 -160  12.1017
 -45 -155  12.4462
 -45 -150  12.7134
 -45 -145  12.8295
 -45 -140  12.8202
 -45 -135  12.6986
 -45 -130  12.4501
 -45 -125  12.0805
 -45 -120  11.6509
 -45 -115  11.1521
 -45 -110  10.6392
 -45 -105  10.0871
 -45 -100  9.52319
 -45 -95  8.99829
 -45 -90  8.42806
 -45 -85  7.95159
 -45 -80  7.48306
 -45 -75  7.03992
 -45 -70  6.68791
 -45 -65  6.31954
 -45 -60  6.00533
 -45 -55  5.78536
 -45 -50  5.64441
 -45 -45  5.54491
 -45 -40  5.57863
 -45 -35  5.63302
 -45 -30  5.771
 -45 -25  5.94388
 -45 -20  6.14633
 -45 -15  6.31893
 -45 -10  6.45767
 -45 -5  6.52178
 -45 0  6.52811
 -45 5  6.47634
 -45 10  6.38644
 -45 15  6.26292
 -45 20  6.13046
 -45 25  5.94325
 -45 30  5.74997
 -45 35  5.60394
 -45 40  5.39773
 -45 45  5.20514
 -45 50  5.08711
 -45 55  4.91434
 -45 60  4.80643
 -45 65  4.76242
 -45 70  4.69984
 -45 75  4.69797
 -45 80  4.70537
 -45 85  4.74264
 -45 90  4.81241
 -45 95  4.86654
 -45 100  4.96619
 -45 105  5.05372
 -45 110  5.18712
 -45 115  5.36084
 -45 120  5.48619
 -45 125  5.65428
 -45 130  5.83933
 -45 135  6.04328
 -45 140  6.27863
 -45 145  6.55378
 -45 150  6.86882
 -45 155  7.24774
 -45 160  7.63518
 -45 165  8.12051
 -45 170  8.70138
 -45 175  9.28042

 -40 -180  11.3506
 -40 -175  12.0098
 -40 -170  12.6097
 -40 -165  13.1462
 -40 -160  13.5752
 -40 -155  13.8623
 -40 -150  14.0826
 -40 -145  14.1256
 -40 -140  14.0001
 -40 -135  13.7581
 -40 -130  13.4084
 -40 -125  12.9551
 -40 -120  12.3865
 -40 -115  11.8065
 -40 -110  11.194
 -40 -105  10.5719
 -40 -100  9.93558
 -40 -95  9.37451
 -40 -90  8.80342
 -40 -85  8.28752
 -40 -80  7.78545
 -40 -75  7.34374
 -40 -70  6.98745
 -40 -65  6.6506
 -40 -60  6.35074
 -40 -55  6.14559
 -40 -50  6.05011
 -40 -45  6.00938
 -40 -40  6.06324
 -40 -35  6.17674
 -40 -30  6.37008
 -40 -25  6.55746
 -40 -20  6.78941
 -40 -15  6.99301
 -40 -10  7.13161
 -40 -5  7.19393
 -40 0  7.24185
 -40 5  7.19202
 -40 10  7.1129
 -40 15  7.00802
 -40 20  6.91394
 -40 25  6.7847
 -40 30  6.62222
 -40 35  6.48934
 -40 40  6.32055
 -40 45  6.17673
 -40 50  6.04656
 -40 55  5.91052
 -40 60  5.82584
 -40 65  5.77673
 -40 70  5.71016
 -40 75  5.69318
 -40 80  5.70864
 -40 85  5.72812
 -40 90  5.76097
 -40 95  5.81215
 -40 100  5.8822
 -40 105  5.96417
 -40 110  6.09523
 -40 115  6.26647
 -40 120  6.43387
 -40 125  6.64278
 -40 130  6.83447
 -40 135  7.08074
 -40 140  7.34456
 -40 145  7.64845
 -40 150  8.01922
 -40 155  8.43414
 -40 160  8.88411
 -40 165  9.42877
 -40 170  10.0698
 -40 175  10.7053

 -35 -180  12.88
 -35 -175  13.5216
 -35 -170  14.1268
 -35 -165  14.6512
 -35 -160  15.0338
 -35 -155  15.2542
 -35 -150  15.3845
 -35 -145  15.3248
 -35 -140  15.0915
 -35 -135  14.7171
 -35 -130  14.2186
 -35 -125  13.6431
 -35 -120  12.9768
 -35 -115  12.3078
 -35 -110  11.6069
 -35 -105  10.9372
 -35 -100  10.2446
 -35 -95  9.65296
 -35 -90  9.07541
 -35 -85  8.55927
 -35 -80  8.08742
 -35 -75  7.65418
 -35 -70  7.28417
 -35 -65  6.98792
 -35 -60  6.74903
 -35 -55  6.56485
 -35 -50  6.50793
 -35 -45  6.52316
 -35 -40  6.61822
 -35 -35  6.80193
 -35 -30  7.01779
 -35 -25  7.23751
 -35 -20  7.46983
 -35 -15  7.66646
 -35 -10  7.78915
 -35 -5  7.87034
 -35 0  7.93582
 -35 5  7.89659
 -35 10  7.86377
 -35 15  7.79296
 -35 20  7.74217
 -35 25  7.64067
 -35 30  7.50937
 -35 35  7.40501
 -35 40  7.29142
 -35 45  7.18674
 -35 50  7.05763
 -35 55  6.95217
 -35 60  6.87815
 -35 65  6.80929
 -35 70  6.73084
 -35 75  6.69039
 -35 80  6.68791
 -35 85  6.67011
 -35 90  6.67475
 -35 95  6.73938
 -35 100  6.8095
 -35 105  6.91718
 -35 110  7.06412
 -35 115  7.23956
 -35 120  7.43766
 -35 125  7.65424
 -35 130  7.8706
 -35 135  8.1427
 -35 140  8.45767
 -35 145  8.82875
 -35 150  9.26114
 -35 155  9.7105
 -35 160  10.2346
 -35 165  10.8259
 -35 170  11.5162
 -35 175  12.1948

 -30 -180  14.384
 -30 -175  15.0175
 -30 -170  15.6296
 -30 -165  16.1203
 -30 -160  16.4256
 -30 -155  16.5933
 -30 -150  16.5948
 -30 -145  16.3725
 -30 -140  15.9879
 -30 -135  15.4739
 -30 -130  14.8428
 -30 -125  14.1426
 -30 -120  13.3903
 -30 -115  12.6406
 -30 -110  11.8828
 -30 -105  11.1837
 -30 -100  10.5131
 -30 -95  9.91096
 -30 -90  9.31422
 -30 -85  8.78771
 -30 -80  8.30423
 -30 -75  7.88939
 -30 -70  7.54745
 -30 -65  7.30138
 -30 -60  7.1135
 -30 -55  6.96306
 -30 -50  6.94982
 -30 -45  7.02751
 -30 -40  7.18492
 -30 -35  7.41302
 -30 -30  7.65295
 -30 -25  7.9148
 -30 -20  8.14889
 -30 -15  8.33552
 -30 -10  8.44032
 -30 -5  8.53789
 -30 0  8.59765
 -30 5  8.58038
 -30 10  8.59798
 -30 15  8.54735
 -30 20  8.52512
 -30 25  8.4622
 -30 30  8.3808
 -30 35  8.28448
 -30 40  8.18725
 -30 45  8.10498
 -30 50  8.00915
 -30 55  7.93132
 -30 60  7.86305
 -30 65  7.7923
 -30 70  7.70334
 -30 75  7.64744
 -30 80  7.60377
 -30 85  7.59518
 -30 90  7.62326
 -30 95  7.67694
 -30 100  7.75299
 -30 105  7.8759
 -30 110  8.02108
 -30 115  8.21543
 -30 120  8.45461
 -30 125  8.69009
 -30 130  8.98435
 -30 135  9.27511
 -30 140  9.64513
 -30 145  10.0633
 -30 150  10.5316
 -30 155  11.0376
 -30 160  11.6317
 -30 165  12.2737
 -30 170  12.9871
 -30 175  13.6829

 -25 -180  15.8953
 -25 -175  16.5292
 -25 -170  17.0766
 -25 -165  17.496
 -25 -160  17.6915
 -25 -155  17.7401
 -25 -150  17.578
 -25 -145  17.193
 -25 -140  16.6503
 -25 -135  15.983
 -25 -130  15.2264
 -25 -125  14.4266
 -25 -120  13.6217
 -25 -115  12.8219
 -25 -110  12.0465
 -25 -105  11.3011
 -25 -100  10.6203
 -25 -95  10.0098
 -25 -90  9.447
 -25 -85  8.94331
 -25 -80  8.48233
 -25 -75  8.11256
 -25 -70  7.78392
 -25 -65  7.56933
 -25 -60  7.42012
 -25 -55  7.32602
 -25 -50  7.38777
 -25 -45  7.5095
 -25 -40  7.7285
 -25 -35  8.00901
 -25 -30  8.27759
 -25 -25  8.52723
 -25 -20  8.73925
 -25 -15  8.91962
 -25 -10  9.02877
 -25 -5  9.16171
 -25 0  9.22918
 -25 5  9.26569
 -25 10  9.33696
 -25 15  9.31876
 -25 20  9.33875
 -25 25  9.30179
 -25 30  9.25117
 -25 35  9.17165
 -25 40  9.0993
 -25 45  9.03588
 -25 50  8.95023
 -25 55  8.86298
 -25 60  8.77575
 -25 65  8.7011
 -25 70  8.60699
 -25 75  8.53516
 -25 80  8.48189
 -25 85  8.46541
 -25 90  8.50821
 -25 95  8.57218
 -25 100  8.68824
 -25 105  8.84443
 -25 110  8.99736
 -25 115  9.22616
 -25 120  9.50483
 -25 125  9.75618
 -25 130  10.0894
 -25 135  10.427
 -25 140  10.8494
 -25 145  11.3165
 -25 150  11.8253
 -25 155  12.3929
 -25 160  13.0303
 -25 165  13.7492
 -25 170  14.4839
 -25 175  15.2046

 -20 -180  17.3591
 -20 -175  17.9483
 -20 -170  18.395
 -20 -165  18.7062
 -20 -160  18.7657
 -20 -155  18.6248
 -20 -150  18.2671
 -20 -145  17.7115
 -20 -140  17.0405
 -20 -135  16.2216
 -20 -130  15.3739
 -20 -125  14.5014
 -20 -120  13.6385
 -20 -115  12.8236
 -20 -110  12.0625
 -20 -105  11.312
 -20 -100  10.6407
 -20 -95  10.0332
 -20 -90  9.51035
 -20 -85  9.03067
 -20 -80  8.62043
 -20 -75  8.29178
 -20 -70  8.00912
 -20 -65  7.83201
 -20 -60  7.74633
 -20 -55  7.73923
 -20 -50  7.8629
 -20 -45  8.01542
 -20 -40  8.26883
 -20 -35  8.56365
 -20 -30  8.82338
 -20 -25  9.06629
 -20 -20  9.28084
 -20 -15  9.46452
 -20 -10  9.58608
 -20 -5  9.73463
 -20 0  9.84675
 -20 5  9.90599
 -20 10  9.97439
 -20 15  10.0119
 -20 20  10.0759
 -20 25  10.0665
 -20 30  10.0225
 -20 35  9.97617
 -20 40  9.93065
 -20 45  9.892
 -20 50  9.8465
 -20 55  9.75028
 -20 60  9.64279
 -20 65  9.54599
 -20 70  9.42969
 -20 75  9.32813
 -20 80  9.28283
 -20 85  9.24666
 -20 90  9.30702
 -20 95  9.40987
 -20 100  9.55193
 -20 105  9.72417
 -20 110  9.94143
 -20 115  10.2316
 -20 120  10.5487
 -20 125  10.8205
 -20 130  11.1885
 -20 135  11.6133
 -20 140  12.0857
 -20 145  12.6091
 -20 150  13.1589
 -20 155  13.798
 -20 160  14.4761
 -20 165  15.2139
 -20 170  15.9611
 -20 175  16.6993

 -15 -180  18.7014
 -15 -175  19.2121
 -15 -170  19.4984
 -15 -165  19.6276
 -15 -160  19.5062
 -15 -155  19.1445
 -15 -150  18.6017
 -15 -145  17.8761
 -15 -140  17.0935
 -15 -135  16.1769
 -15 -130  15.2411
 -15 -125  14.3445
 -15 -120  13.4777
 -15 -115  12.6536
 -15 -110  11.9192
 -15 -105  11.228
 -15 -100  10.6091
 -15 -95  10.0223
 -15 -90  9.51228
 -15 -85  9.05376
 -15 -80  8.6657
 -15 -75  8.37981
 -15 -70  8.15026
 -15 -65  7.99112
 -15 -60  7.9626
 -15 -55  8.03941
 -15 -50  8.22877
 -15 -45  8.46561
 -15 -40  8.7591
 -15 -35  9.06034
 -15 -30  9.33963
 -15 -25  9.58254
 -15 -20  9.76898
 -15 -15  9.93365
 -15 -10  10.0847
 -15 -5  10.2652
 -15 0  10.3855
 -15 5  10.4558
 -15 10  10.5366
 -15 15  10.614
 -15 20  10.6895
 -15 25  10.6994
 -15 30  10.7175
 -15 35  10.726
 -15 40  10.6796
 -15 45  10.6236
 -15 50  10.5684
 -15 55  10.4819
 -15 60  10.3503
